left_hand_wrist_x,left_hand_wrist_y,left_hand_wrist_z,left_hand_thumb_cmc_x,left_hand_thumb_cmc_y,left_hand_thumb_cmc_z,left_hand_thumb_mcp_x,left_hand_thumb_mcp_y,left_hand_thumb_mcp_z,left_hand_thumb_ip_x,left_hand_thumb_ip_y,left_hand_thumb_ip_z,left_hand_thumb_tip_x,left_hand_thumb_tip_y,left_hand_thumb_tip_z,left_hand_index_finger_mcp_x,left_hand_index_finger_mcp_y,left_hand_index_finger_mcp_z,left_hand_index_finger_pip_x,left_hand_index_finger_pip_y,left_hand_index_finger_pip_z,left_hand_index_finger_dip_x,left_hand_index_finger_dip_y,left_hand_index_finger_dip_z,left_hand_index_finger_tip_x,left_hand_index_finger_tip_y,left_hand_index_finger_tip_z,left_hand_middle_finger_mcp_x,left_hand_middle_finger_mcp_y,left_hand_middle_finger_mcp_z,left_hand_middle_finger_pip_x,left_hand_middle_finger_pip_y,left_hand_middle_finger_pip_z,left_hand_middle_finger_dip_x,left_hand_middle_finger_dip_y,left_hand_middle_finger_dip_z,left_hand_middle_finger_tip_x,left_hand_middle_finger_tip_y,left_hand_middle_finger_tip_z,left_hand_ring_finger_mcp_x,left_hand_ring_finger_mcp_y,left_hand_ring_finger_mcp_z,left_hand_ring_finger_pip_x,left_hand_ring_finger_pip_y,left_hand_ring_finger_pip_z,left_hand_ring_finger_dip_x,left_hand_ring_finger_dip_y,left_hand_ring_finger_dip_z,left_hand_ring_finger_tip_x,left_hand_ring_finger_tip_y,left_hand_ring_finger_tip_z,left_hand_pinky_mcp_x,left_hand_pinky_mcp_y,left_hand_pinky_mcp_z,left_hand_pinky_pip_x,left_hand_pinky_pip_y,left_hand_pinky_pip_z,left_hand_pinky_dip_x,left_hand_pinky_dip_y,left_hand_pinky_dip_z,left_hand_pinky_tip_x,left_hand_pinky_tip_y,left_hand_pinky_tip_z
139.99197178658008,0.0,139.99198672621947,145.10114477689694,0.0,145.1011612224095,151.29195128397086,0.0,151.29196820066855,156.10858198728457,0.0,156.10859999133132,159.74220612050146,0.0,159.74222523183843,156.46234717889413,0.0,156.4623632023901,162.67784729312248,0.0,162.67786457513867,164.84228291079518,0.0,164.8423004507052,166.05985328716181,0.0,166.05987064241103,155.7518951113378,0.0,155.7519109742969,162.03419739992418,0.0,162.03421440226944,164.21260362676048,0.0,164.21262099486722,165.50298590318744,0.0,165.50300341340855,154.13409100774976,0.0,154.13410689634185,159.9144394146591,0.0,159.9144563297003,161.9649068378752,0.0,161.96492401883873,163.15884325091582,0.0,163.15886064083867,151.71780033073418,0.0,151.71781633157576,156.17723440552663,0.0,156.1772513102429,157.96934561111948,0.0,157.96936292683478,159.0580273647351,0.0,159.05804496088143
139.99166292146896,0.0,139.99218367320339,145.10083016183188,0.0,145.10136068622123,151.29162892570568,0.0,151.29217196030012,156.1082533045584,0.0,156.10880723093996,159.74187239821958,0.0,159.74243465492725,156.4620244831519,0.0,156.46256531511452,162.67751751836036,0.0,162.67807283236624,164.84194876468612,0.0,164.8425127033448,166.05951557827703,0.0,166.06008580772576,155.7515721584449,0.0,155.75211410703403,162.033868279755,0.0,162.0344233202107,164.21227032053594,0.0,164.2128334032639,165.50264858208115,0.0,165.50321878961856,154.13376782563245,0.0,154.13431095946544,159.9141103918907,0.0,159.9146655020158,161.96457400161424,0.0,161.96513618841513,163.15850699940557,0.0,163.159075382445,151.71747647967015,0.0,151.7180210819787,156.17690498326434,0.0,156.17745985898975,157.96901255249134,0.0,157.96957391625818,159.05769119879986,0.0,159.05825789587084
139.99189253951437,0.0,139.9920349990557,145.10106461819748,0.0,145.10120701970357,151.29186845643684,0.0,151.29201403003174,156.10849852675145,0.0,156.10864535286063,159.74212256189034,0.0,159.74226973155348,156.4622672018731,0.0,156.4624140228868,162.67776574204206,0.0,162.67791464579344,164.84219809893833,0.0,164.84234933877028,166.0597651066783,0.0,166.059918881287,155.75181470156906,0.0,155.7519622572681,162.0341156744614,0.0,162.03426510923575,164.2125192104452,0.0,164.21267054431962,165.5028985466003,0.0,165.50305196840242,154.13400993186946,0.0,154.1341578304656,159.91435676054576,0.0,159.91450641342297,161.9648218048723,0.0,161.96497325348068,163.1587557307434,0.0,163.1589088048911,151.7177182880457,0.0,151.71786643207537,156.17715083616955,0.0,156.17730043294782,157.96926043881652,0.0,157.96941130930085,159.05794040443854,0.0,159.05809244991403
139.9926584557228,0.0,139.991545852328,145.1018449832423,0.0,145.10071057834395,151.29266779265927,0.0,151.2915065748244,156.1093138802506,0.0,156.10812880884018,159.74295081566137,0.0,159.74174729304158,156.4630683662587,0.0,156.46191247880398,162.6785845425674,0.0,162.67739707955275,164.84302701742686,0.0,164.84182111968275,166.06060203163534,0.0,166.0593829680853,155.75261637984298,0.0,155.75145825154235,162.03493273620225,0.0,162.03374606211833,164.2133461069763,0.0,164.21214214872515,165.50373475444525,0.0,165.5025156206574,154.13481197360045,0.0,154.13365131928322,159.91517325889293,0.0,159.91398650313687,161.96564728716487,0.0,161.96444536453674,163.15958913839575,0.0,163.15837395382908,151.71852172023694,0.0,151.71735787572374,156.17796805086442,0.0,156.17678179861946,157.97008644477114,0.0,157.96888616145213,159.05877378143632,0.0,159.0575620074783
139.99240517136278,0.0,139.9917121357294,145.1015857915262,0.0,145.10088552705992,151.29240369380108,0.0,151.29168730959623,156.109042501861,0.0,156.10831527519602,159.74267277733856,0.0,159.7419385575047,156.46279777882518,0.0,156.4620804133405,162.67830763766818,0.0,162.6775749730359,164.8427510521126,0.0,164.84200695880335,166.0603283358377,0.0,166.05957414928955,155.75234635723285,0.0,155.75162659793094,162.03465709212216,0.0,162.0339235101825,164.21307044961463,0.0,164.2123268012923,165.50345984456905,0.0,165.50270642067275,154.13454304742191,0.0,154.13382167129788,159.91489971159137,0.0,159.9141656159652,161.96537357448372,0.0,161.96463035747422,163.1593160320249,0.0,163.15856471589728,151.7182539272428,0.0,151.71753092736367,156.17769589487222,0.0,156.17696209422206,157.9698127236848,0.0,157.9690713485154,159.0584996075672,0.0,159.0577517353182
139.99061256296653,0.0,139.9928584991348,145.0997589848616,0.0,145.1020510738203,151.2905329467663,0.0,151.29287935756327,156.1071335975979,0.0,156.1095295153454,159.74073287234543,0.0,159.74316755507272,156.4609207671166,0.0,156.46325496603265,162.67638918521132,0.0,162.6787885981604,164.84081036521198,0.0,164.84324700938924,166.0583705695902,0.0,166.06083315200428,155.75046839076973,0.0,155.75280677629317,162.0327429407156,0.0,162.03514028564686,164.2111343733182,0.0,164.21356684481663,165.50150326690533,0.0,165.503966263271,154.1326646409172,0.0,154.1350081108967,159.91298752359248,0.0,159.91538487718648,161.96344130667774,0.0,161.9658693866214,163.15736630430666,0.0,163.1598212097856,151.71637280405062,0.0,151.7187228365116,156.17578257981017,0.0,156.1781789107033,157.96787928587077,0.0,157.97030433365381,159.05654958788458,0.0,159.05899805391869
139.9905720793217,0.0,139.99287478310052,145.0997201257138,0.0,145.1020545185196,151.2904901947359,0.0,151.29287885030615,156.10709419227484,0.0,156.10952372321128,159.7406978481065,0.0,159.74315604936052,156.46089036285775,0.0,156.46327708395762,162.67635887513168,0.0,162.6788017062153,164.84077045661937,0.0,164.84325132651,166.05831983813528,0.0,166.0608319588467,155.75043640535915,0.0,155.75282987496553,162.03271127208163,0.0,162.03515544974545,164.2110953344577,0.0,164.21357380422,165.50145564262277,0.0,165.50396620319916,154.13263006319232,0.0,154.13502885252035,159.91295184419096,0.0,159.91539716971585,161.96339921878595,0.0,161.96587524502513,163.15731697216893,0.0,163.1598201040759,151.71633478370796,0.0,151.71873940705586,156.1757434189768,0.0,156.1781877418703,157.9678368218257,0.0,157.97030771947527,159.05650253651467,0.0,159.05899581912027
139.99455389559716,0.0,139.99032519125643,145.10377871355016,0.0,145.09945783623408,151.29464540579,0.0,151.2902217666249,156.11133558013225,0.0,156.10681539249052,159.74500981101838,0.0,159.7404128979854,156.46506370448992,0.0,156.46066663104358,162.6806246143308,0.0,162.6761011252693,164.84508251378722,0.0,164.84048887979952,166.0626663100356,0.0,166.05802541065978,155.75461134135742,0.0,155.75020721420984,162.03696696630251,0.0,162.03244854105273,164.2153974087588,0.0,164.21081226504072,165.50580051402784,0.0,165.50115816545193,154.13680510505594,0.0,154.1323914407982,159.91720180857692,0.0,159.91268375143156,161.96769177540799,0.0,161.96311559515797,163.16164599956392,0.0,163.15701917723544,151.72051471878623,0.0,151.7160883966808,156.17999472042118,0.0,156.17547860434038,157.9721318592814,0.0,157.96756070636326,159.0608329844361,0.0,159.05621719053312
139.99598802362436,0.0,139.9894283884542,145.10523513182352,0.0,145.09857375699872,151.29614311189286,0.0,151.2893261097975,156.11285491225524,0.0,156.10591421863967,159.7465431979588,0.0,159.73951270666646,156.4665400083107,0.0,156.45973628403323,162.68213189317214,0.0,162.6751604410849,164.84662681909865,0.0,164.83954690920876,166.06424635328543,0.0,166.05708083712034,155.7560917074615,0.0,155.7492705610009,162.0384738829142,0.0,162.031501138561,164.2169364062569,0.0,164.20986471146134,165.50737309163367,0.0,165.50021056368007,154.13829128480586,0.0,154.13145506255808,159.91871573077697,0.0,159.91174055223607,161.96923435648685,0.0,161.96217113321504,163.16321703626335,0.0,163.15607630603682,151.72201022316193,0.0,151.71515672555188,156.18151685352646,0.0,156.17454456483947,157.9736761160563,0.0,157.96662602047735,159.06239941705428,0.0,159.05528436176198
139.98759712766645,0.0,139.99480840297414,145.096680645658,0.0,145.10406302400332,151.28738720072144,0.0,151.2949460957505,156.10391422369085,0.0,156.1116465652198,159.73744995083095,0.0,159.7453229953526,156.45773646310647,0.0,156.4652406281405,162.67313286070456,0.0,162.68086217941303,164.83753704692637,0.0,164.84538610372283,166.05509193721016,0.0,166.0630174492991,155.7472859796863,0.0,155.7547999863301,162.02949711707888,0.0,162.03721471309063,164.2078670931039,0.0,164.2156999989078,165.49821972312844,0.0,165.50614947383264,154.12948728322414,0.0,154.13701745858577,159.90975410040608,0.0,159.91747005440507,161.96018746643128,0.0,161.96800325309468,163.15409846182905,0.0,163.16200096355442,151.7131984624088,0.0,151.72075101981218,156.1725550142821,0.0,156.180267617262,157.96462426212167,0.0,157.972433274251,159.05327612254507,0.0,159.06116270891275
139.98156865583553,0.0,139.99862305303452,145.09054727887536,0.0,145.10788618857245,151.28109382640937,0.0,151.2988391839069,156.09751028404818,0.0,156.1155898726986,159.73096319515489,0.0,159.74929041899875,156.45147471468968,0.0,156.46917200592043,162.6667360946406,0.0,162.6848832195063,164.83102712851505,0.0,164.84945640362545,166.04848054595914,0.0,166.0671264300768,155.741014440358,0.0,155.75875388488453,162.02310867354555,0.0,162.04125472219008,164.20137591017118,0.0,164.2197814238641,165.49162532534407,0.0,165.5102659797127,154.12320336867595,0.0,154.14098187215188,159.9033551507137,0.0,159.9215060706382,161.95369586416382,0.0,161.97207671813493,163.14751924179802,0.0,163.16610211525062,151.70689114575669,0.0,151.72471570778293,156.16613769310445,0.0,156.18428104094207,157.95812724960638,0.0,157.97647655727846,159.04670557131993,0.0,159.06522584727975
139.99823616103845,0.0,139.9879192093427,145.10754400145595,0.0,145.09694170969635,151.29848549403243,0.0,151.2876269500895,156.11527647859884,0.0,156.10414415178604,159.74904147086696,0.0,159.7376791151564,156.46898322607862,0.0,156.45823044507912,162.68463475094234,0.0,162.67353195560833,164.84908984141245,0.0,164.83781539420815,166.06665309339544,0.0,166.055281345071,155.75852451188774,0.0,155.74776402236267,162.04096050948021,0.0,162.02988347920635,164.21939934607957,0.0,164.2081528775643,165.5098012733232,0.0,165.49841831262,154.14070541601785,0.0,154.12992207133834,159.92116970584632,0.0,159.91009797949195,161.97166918051482,0.0,161.9604525453735,163.1656227611502,0.0,163.15428103317663,151.72440258883327,0.0,151.71358490276938,156.1839465132612,0.0,156.17287970023065,157.97610980376447,0.0,157.96489762100308,159.0648225368686,0.0,159.0534951548937
140.01729822232394,0.0,139.97580423955162,145.12695097284745,0.0,145.08472654588647,151.31838239757874,0.0,151.2751655666534,156.13554622309596,0.0,156.09149203252298,159.76960113095694,0.0,159.72491735865208,156.48884907553892,0.0,156.44577507362908,162.7049332134324,0.0,162.66073846095384,164.86969587550593,0.0,164.82481431467306,166.08752236667445,0.0,166.04212517395936,155.77841271051588,0.0,155.73524215296365,162.06122461992757,0.0,162.01704096211745,164.23995036503987,0.0,164.1951312082045,165.53063381819157,0.0,165.48524449760515,154.1606184890959,0.0,154.11735316066682,159.9414446505154,0.0,159.89725192540226,161.99220421835523,0.0,161.94745009368674,163.18639703162177,0.0,163.1411504132061,151.744370993149,0.0,151.7009914159902,156.20426046986634,0.0,156.16008628018997,157.9966600181454,0.0,157.95197770859323,159.0855820239543,0.0,159.04047976871163
139.98658222581446,0.0,139.99557274731666,145.0956176056422,0.0,145.10499758038637,151.28633410779506,0.0,151.29595028929663,156.10278900069218,0.0,156.11273279118515,159.73624617105116,0.0,159.74649017563672,156.45652987591592,0.0,156.46595853218759,162.6718904443932,0.0,162.68172097245346,164.83639125459806,0.0,164.84637256785962,166.05406178492072,0.0,166.0640859391501,155.74609757657808,0.0,155.75551082578528,162.0282746130114,0.0,162.03805145880486,164.20671471913164,0.0,164.2166547335667,165.49715326095287,0.0,165.50720506295428,154.12832963530934,0.0,154.13776183959664,159.9085813940651,0.0,159.91834335785597,161.9590748883522,0.0,161.96897035714935,163.15305823983795,0.0,163.16306630285152,151.71207987229462,0.0,151.7215500589691,156.1714231627427,0.0,156.18118043126546,157.96351522053556,0.0,157.9734250037726,159.05220827291745,0.0,159.06223308440426
139.93372858922703,0.0,140.0292473968231,145.04178684377965,0.0,145.13906515558278,151.23117006171606,0.0,151.33074002842937,156.0465546723943,0.0,156.14810157036388,159.6791639191169,0.0,159.78221539368067,156.4013436108805,0.0,156.50053193988558,162.61549573328185,0.0,162.7173176975888,164.77922263115218,0.0,164.88262628892565,165.99625379914332,0.0,166.10082118929319,155.6908628704951,0.0,155.7902612088594,161.97198777589594,0.0,162.07376689349556,164.14969199654615,0.0,164.252942625622,165.43942039590866,0.0,165.54397957150513,154.07304835723266,0.0,154.1726643244612,159.85229968793618,0.0,159.95409399252122,161.9021236679912,0.0,162.0052143147125,163.09550310748142,0.0,163.1997294571201,151.65667450327527,0.0,151.75655793471952,156.11506326243403,0.0,156.216814669365,157.90652495329033,0.0,158.00946036514387,158.99467429168018,0.0,159.0985845282251
139.98435182593192,0.0,139.99655155599802,145.0934563278787,0.0,145.1053818667734,151.283983016512,0.0,151.2961555349731,156.1005865124075,0.0,156.11269606550826,159.73424185341852,0.0,159.74619007710083,156.45475288771198,0.0,156.46721456851438,162.67010988732486,0.0,162.68256472408834,164.83415921559694,0.0,164.8468118071518,166.051322209054,0.0,166.064272083107,155.7442467362194,0.0,155.75681363714205,162.02643158416166,0.0,162.0389916102691,164.20452408784746,0.0,164.21721708042395,165.49455868231402,0.0,165.50744416077185,154.12635792965278,0.0,154.13895603380354,159.90655187298486,0.0,159.91915019477963,161.9567429282119,0.0,161.96948121159446,163.15038540423944,0.0,163.16325603946296,151.7099472469746,0.0,151.7225509649163,156.16923121879566,0.0,156.1818255273948,157.96116551005676,0.0,157.97381949546806,159.04964164652463,0.0,159.06236826093388
140.11924113499063,0.0,139.910460238018,145.23087663305614,0.0,145.01808149922098,151.42476096121194,0.0,151.20694139849326,156.24416135403354,0.0,156.0219142296244,159.88005966664286,0.0,159.65440459604304,156.59578161899202,0.0,156.3789102693691,162.8142387361242,0.0,162.59149506238845,164.98012183241966,0.0,164.75391952334598,166.19875436955732,0.0,165.97005859487206,155.88537485953717,0.0,155.66807094032035,162.17026250343397,0.0,161.94764983143213,164.35012624424573,0.0,164.1242786509597,165.64184699282723,0.0,165.41314779322278,154.2675647810015,0.0,154.04978632804728,160.05030668158753,0.0,159.8276730849715,162.10211388366852,0.0,161.87663815526622,163.29719117421604,0.0,163.0692287886036,151.85141825013037,0.0,151.6330455505876,156.31313188369978,0.0,156.0905925456226,158.1066306834549,0.0,157.88147250116498,159.19642898133705,0.0,158.9691225605322
140.05193508149452,0.0,139.95427828931557,145.16209286853754,0.0,145.06369237341858,151.35456178707287,0.0,151.2539150224095,156.17218942638237,0.0,156.070188664727,159.80651315859464,0.0,159.70372176857987,156.52433796681385,0.0,156.42336672835398,162.74115589179462,0.0,162.63821795045826,164.90693924633658,0.0,164.80239321886953,166.12577394546085,0.0,166.01972375082585,155.8140213908779,0.0,155.71266963533978,162.09745878298202,0.0,161.99433060308579,164.27705490080493,0.0,164.1725385444383,165.56866227300065,0.0,165.46275445143283,154.19640347334632,0.0,154.0948220110556,159.97790437520152,0.0,159.87468377720828,162.029438879499,0.0,161.9249470835299,163.2244141590599,0.0,163.11878810177348,151.78042818206578,0.0,151.67863364432696,156.24096653927137,0.0,156.13778669917,158.03394001151122,0.0,157.92974327863635,159.12345616127843,0.0,159.01837250023607
139.72856885393264,0.0,140.1609530532118,144.83258665605436,0.0,145.27366703636963,151.01709414141843,0.0,151.46861515461174,155.82788955990185,0.0,156.28882201961937,159.45668258039188,0.0,159.92494404416277,156.18589133057603,0.0,156.63518939345167,162.39524627540362,0.0,162.8569691700936,164.5569087472887,0.0,165.02579772656304,165.77253626514863,0.0,166.24647517073325,155.4753836610083,0.0,155.92551743493792,161.75230741748933,0.0,162.2136741201056,163.92786536421622,0.0,164.3959737445868,165.2156762632357,0.0,165.68967085457436,153.85765512533288,0.0,154.30876904238647,159.63305813054015,0.0,160.0944402794105,161.68089842603771,0.0,162.14818625960115,162.8726412700421,0.0,163.3450887011598,151.44114887043543,0.0,151.8935153674418,155.89587517738798,0.0,156.35706099294484,157.68518427110038,0.0,158.1518639238634,158.7716582759811,0.0,159.2428267141071
139.76944615046992,0.0,140.13304299716884,144.87468527435442,0.0,145.24287476504327,151.05966046658781,0.0,151.43638038406402,155.87210118110633,0.0,156.2550154127588,159.50253706664762,0.0,159.8896870993816,156.23090101048896,0.0,156.60759387206502,162.4413906748879,0.0,162.82666053048484,164.60188462619706,0.0,164.99315729817937,165.8159791028104,0.0,166.21230874942424,155.5201278384962,0.0,155.89795088006224,161.79808560372473,0.0,162.18365925745576,163.97287713009098,0.0,164.36382021080578,165.25965938908953,0.0,165.65569049996697,153.9019336676106,0.0,154.28059950048475,159.67804460028003,0.0,160.06382945460928,161.72524587651768,0.0,162.1158572742702,162.91612511586135,0.0,163.31100603345408,151.48486653847414,0.0,151.8644300433722,155.94025076217028,0.0,156.3258785086419,157.7294939818331,0.0,158.11924245823405,158.81557010781532,0.0,159.20881042762568
140.50398178926096,0.0,139.662973265096,145.62331830821284,0.0,144.76447723707875,151.82619630408612,0.0,150.94696357443675,156.65442040782233,0.0,155.7563014786899,160.29773797580387,0.0,159.38471331338815,157.00044353637105,0.0,156.12615632838626,163.2279501427998,0.0,162.32886448428653,165.397234594407,0.0,164.48420270992534,166.61796002685603,0.0,165.69537931533532,156.29000667678125,0.0,155.4142382277386,162.5828314338106,0.0,161.6846422131936,164.76636481978488,0.0,163.85496154407565,166.06126172545225,0.0,165.13845613972512,154.6719019029715,0.0,153.79423329747556,160.4618431468887,0.0,159.56369078058285,162.5170626365695,0.0,161.60737630209783,163.71485506038982,0.0,162.79510968423517,152.2558289197016,0.0,151.3756714559019,156.72438946298573,0.0,155.82662167167499,158.52177784963152,0.0,157.6131558242381,159.61450021435272,0.0,158.6970518240554
140.66078314403717,0.0,139.5665289250859,145.78215548030704,0.0,144.67164626980667,151.99003335210762,0.0,150.85362865136213,156.8199173278568,0.0,155.6633321154769,160.46392083830062,0.0,159.29286380899833,157.159849458274,0.0,156.02517421271574,163.39057027535668,0.0,162.22840842215126,165.56542606039324,0.0,164.38517779584618,166.7918064309025,0.0,165.5970640614989,156.45011787528549,0.0,155.31242368231065,162.7456556890965,0.0,161.58311926527134,164.93384776548314,0.0,163.75488378176925,166.23377612465697,0.0,165.03962325307953,154.83308111092464,0.0,153.69286713392069,160.62611231494722,0.0,159.46311759194788,162.68546229907545,0.0,161.50781707149366,163.88751283218147,0.0,162.6969564275957,152.418593771443,0.0,151.2755389977957,156.89013501470592,0.0,155.727620260255,158.69041928090496,0.0,157.5150565988281,159.78627161935336,0.0,158.60014713233258
139.0765246710751,0.0,140.58169978835875,144.16716293335722,0.0,145.70659820097092,150.3368253853716,0.0,151.9129709752532,155.13209055121567,0.0,156.74351984573102,158.74761405312617,0.0,160.38738185967063,155.49844445257492,0.0,157.06415084897395,161.69232163955255,0.0,163.30402348455632,163.84946496256944,0.0,165.48614675600052,165.0629744196303,0.0,166.71604738542297,154.78820131150766,0.0,156.35619027422482,161.0515182987722,0.0,162.6610956835569,163.22179830258486,0.0,164.85528360086187,164.50533837221855,0.0,166.15911151034143,153.1713257547624,0.0,154.74269946146217,158.93457396018474,0.0,160.54391452131821,160.97744651030408,0.0,162.607550068875,162.16552563997732,0.0,163.8136918201712,150.75515776636502,0.0,152.33112001006225,155.19833679329727,0.0,156.8069821812948,156.98144397111753,0.0,158.60994570454451,158.06353913729856,0.0,159.7080814522274
