right_hand_wrist_x,right_hand_wrist_y,right_hand_wrist_z,right_hand_thumb_cmc_x,right_hand_thumb_cmc_y,right_hand_thumb_cmc_z,right_hand_thumb_mcp_x,right_hand_thumb_mcp_y,right_hand_thumb_mcp_z,right_hand_thumb_ip_x,right_hand_thumb_ip_y,right_hand_thumb_ip_z,right_hand_thumb_tip_x,right_hand_thumb_tip_y,right_hand_thumb_tip_z,right_hand_index_finger_mcp_x,right_hand_index_finger_mcp_y,right_hand_index_finger_mcp_z,right_hand_index_finger_pip_x,right_hand_index_finger_pip_y,right_hand_index_finger_pip_z,right_hand_index_finger_dip_x,right_hand_index_finger_dip_y,right_hand_index_finger_dip_z,right_hand_index_finger_tip_x,right_hand_index_finger_tip_y,right_hand_index_finger_tip_z,right_hand_middle_finger_mcp_x,right_hand_middle_finger_mcp_y,right_hand_middle_finger_mcp_z,right_hand_middle_finger_pip_x,right_hand_middle_finger_pip_y,right_hand_middle_finger_pip_z,right_hand_middle_finger_dip_x,right_hand_middle_finger_dip_y,right_hand_middle_finger_dip_z,right_hand_middle_finger_tip_x,right_hand_middle_finger_tip_y,right_hand_middle_finger_tip_z,right_hand_ring_finger_mcp_x,right_hand_ring_finger_mcp_y,right_hand_ring_finger_mcp_z,right_hand_ring_finger_pip_x,right_hand_ring_finger_pip_y,right_hand_ring_finger_pip_z,right_hand_ring_finger_dip_x,right_hand_ring_finger_dip_y,right_hand_ring_finger_dip_z,right_hand_ring_finger_tip_x,right_hand_ring_finger_tip_y,right_hand_ring_finger_tip_z,right_hand_pinky_mcp_x,right_hand_pinky_mcp_y,right_hand_pinky_mcp_z,right_hand_pinky_pip_x,right_hand_pinky_pip_y,right_hand_pinky_pip_z,right_hand_pinky_dip_x,right_hand_pinky_dip_y,right_hand_pinky_dip_z,right_hand_pinky_tip_x,right_hand_pinky_tip_y,right_hand_pinky_tip_z
255.73223609266782,0.0,-328.54744424788896,268.23066629761206,0.0,-310.0496787620181,273.86237190464647,0.0,-292.96066468497565,277.1565752553786,0.0,-281.2589581470826,279.8318739802261,0.0,-273.1710999804814,256.10547932034905,0.0,-279.3960003413062,263.55931242673347,0.0,-266.9158025478529,272.30192922011236,0.0,-265.3519211250168,279.09045102559185,0.0,-266.7547264619395,252.47974463273306,0.0,-283.9878448026698,260.5459975211695,0.0,-271.54695758790365,268.0397196367109,0.0,-270.10345093430277,273.81340707970395,0.0,-270.9208416795012,251.73033552588865,0.0,-289.97013632660264,259.8154595950382,0.0,-279.0291926388761,266.83248394599764,0.0,-277.0389227408864,272.2532981425377,0.0,-277.2612828341388,253.34749152725223,0.0,-297.2107932595821,259.43422625302156,0.0,-287.98504251992546,265.2437274092076,0.0,-284.8565737006934,269.6302798102928,0.0,-283.6772939292313
261.1191813087237,0.0,-324.3979812167619,274.3162678917914,0.0,-306.0645939089441,280.61716466270394,0.0,-288.8777334356796,284.4629556837725,0.0,-276.97334278138305,287.54998050001257,0.0,-268.6231220806772,263.2727308763516,0.0,-274.6313670782616,271.66288782843037,0.0,-261.8885751526477,281.08077285212073,0.0,-260.2735942824002,288.3363798762315,0.0,-261.68186660835846,259.6477654955926,0.0,-278.88918152929944,268.77960938091553,0.0,-266.1297440514482,276.9436761713483,0.0,-264.65045903486515,283.2262710188732,0.0,-265.46907476447336,258.8512128812449,0.0,-284.5634775862348,267.96748674643504,0.0,-273.2838301465307,275.58647820349825,0.0,-271.2443249505952,281.45858574662117,0.0,-271.48261286913316,260.3719882645279,0.0,-291.5619630480882,267.2573186326277,0.0,-281.9628600533606,273.5580020806703,0.0,-278.7317798559377,278.3340419315321,0.0,-277.52698354357665
266.5046360298769,0.0,-320.153020885977,280.4163270234185,0.0,-301.9311137560803,287.38356546107883,0.0,-284.6343273480748,291.7798766637237,0.0,-272.51882725547125,295.2694309162102,0.0,-263.9047461579298,270.42277881617724,0.0,-269.6768720522092,279.7861975990164,0.0,-256.67881606480984,289.8939178529511,0.0,-255.0746552254049,297.61552312333214,0.0,-256.5457661059473,266.7721804669775,0.0,-273.622871404172,277.01491459210456,0.0,-260.5517778616501,285.85878115905916,0.0,-259.0900868117233,292.6413719617234,0.0,-259.95417067187844,265.9059920991149,0.0,-279.01765272919545,276.0966380873679,0.0,-267.4128775394239,284.32376038205473,0.0,-265.3702655961252,290.63959905648306,0.0,-265.66188216475956,267.3096905151807,0.0,-285.8042861386665,275.0186248510635,0.0,-275.8382181500397,281.8190379772817,0.0,-272.53734554160087,286.9802857674905,0.0,-271.33574107675184
271.87902089603773,0.0,-315.84519100043923,286.5173056228328,0.0,-297.66451033108626,294.1626016352113,0.0,-280.19887478124764,299.12711704345327,0.0,-267.82733772965395,303.0369409485462,0.0,-258.91868073344705,277.51393253148365,0.0,-264.51889203362043,287.8817013465972,0.0,-251.25152263454476,298.7131015240963,0.0,-249.68157463992398,306.92312672723693,0.0,-251.24591890833668,273.83389623465763,0.0,-268.1835328220806,285.21778589276647,0.0,-254.79349923713576,294.76786888201207,0.0,-253.3710661549583,302.0617170059373,0.0,-254.31131561929968,272.9076917959014,0.0,-273.34384295620544,284.20687308673274,0.0,-261.40955673781934,293.06169225856934,0.0,-259.3810887162853,299.82661422699726,0.0,-259.75228712328345,274.2146398280393,0.0,-279.9757342276288,282.7722895634442,0.0,-269.6405236973085,290.08209202847496,0.0,-266.274321796911,295.62840380219615,0.0,-265.0893352205311
277.2530019036331,0.0,-311.72941602254275,292.5863052465466,0.0,-293.6843333312317,300.91995396480763,0.0,-276.056932469448,306.46100841518745,0.0,-263.4330091313893,310.81760581386754,0.0,-254.2227603675243,284.6235846375273,0.0,-259.7161571716123,295.9237133489936,0.0,-246.15837972288696,307.4576793769397,0.0,-244.492329662309,316.16610646796477,0.0,-246.03210453079382,280.9717647572663,0.0,-263.0601327016918,293.40587398880064,0.0,-249.33332263924035,303.64996474204565,0.0,-247.8383277829233,311.4787528986029,0.0,-248.7663470077697,280.03900014050805,0.0,-267.9376013230527,292.3617322591614,0.0,-255.64203116123926,301.83707681634235,0.0,-253.53056784514013,309.06976029313813,0.0,-253.906725340835,281.3022571496706,0.0,-274.3663466244275,290.6612467833047,0.0,-263.6470107860656,298.46460668414255,0.0,-260.1437346882318,304.405480312463,0.0,-258.9158181675304
282.6514489853044,0.0,-307.8193415352339,298.64226067866144,0.0,-290.09867272280104,307.6415561094355,0.0,-272.44345930797664,313.722461636218,0.0,-259.66869827458186,318.4951858353669,0.0,-250.22306607448232,291.8707990746646,0.0,-255.48835619407606,304.00942397151834,0.0,-241.6644074477318,316.1632010126718,0.0,-239.80588563686877,325.32333326765666,0.0,-241.21332444700553,288.2752337389971,0.0,-258.4303668521204,301.661105746864,0.0,-244.37702390558843,312.53605333125495,0.0,-242.72322473417506,320.882644969241,0.0,-243.54053674694322,287.3325528346302,0.0,-262.9080579021595,300.57369401787037,0.0,-250.25024906385957,310.623418358517,0.0,-247.98437636766997,318.3182260586108,0.0,-248.28160382610696,288.5247237757191,0.0,-268.9897688054384,298.6128781589043,0.0,-257.886117613891,306.88283756033815,0.0,-254.21150728443797,313.22179861485887,0.0,-252.8905175534477
288.0590781032382,0.0,-303.54238294105375,304.7665587217634,0.0,-285.9962516889564,314.40095811784283,0.0,-268.34212396391666,320.9908446966949,0.0,-255.44228334666576,326.10971612797323,0.0,-245.79924711586668,299.1230769904395,0.0,-250.64880643387062,312.2318964767235,0.0,-236.614338475599,325.02576036948915,0.0,-234.8253570857143,334.5995561167237,0.0,-236.33041521823725,295.4628249591595,0.0,-253.2503119275816,309.9735099979974,0.0,-238.91398357771857,321.4860227907308,0.0,-237.32499982659218,330.2913186894714,0.0,-238.1982269800413,294.38824677174284,0.0,-257.39819541212006,308.7051517828995,0.0,-244.44943473143593,319.3302542138747,0.0,-242.22456833606995,327.4432331233372,0.0,-242.58327009406415,295.3801903674366,0.0,-263.1938883869894,306.28082280167587,0.0,-251.73953517630946,315.0443342755429,0.0,-248.04409180676387,321.7612174959428,0.0,-246.7476897609373
293.41470311795734,0.0,-298.64499867171133,310.94927015032204,0.0,-280.78450015089436,321.2608461177679,0.0,-262.835857613643,328.43330335470216,0.0,-249.5881263551299,333.9427677481589,0.0,-239.61024446995307,306.0664720599547,0.0,-244.2509427160508,320.413090197186,0.0,-229.97095089493246,334.04579846797026,0.0,-228.5711506006096,344.1265312132535,0.0,-230.5075346284065,302.23095511365375,0.0,-246.7208910979541,318.1607486517482,0.0,-232.09372075623466,330.45945746126824,0.0,-230.85141151822972,339.7410040327497,0.0,-232.06887731941325,300.9853517932963,0.0,-250.83260387390789,316.68160518135466,0.0,-237.6212445618903,327.98946678192954,0.0,-235.67454450916338,336.51752300922817,0.0,-236.33973772125623,301.79024804837667,0.0,-256.6942297624176,313.70269958394346,0.0,-244.9014750152239,323.032864924832,0.0,-241.3202671282735,330.1125186608075,0.0,-240.20760287975065
