nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
659.696030552473,0.0,-270.2588728035356,667.7198998337676,0.0,-244.70347780686106,677.6668368860045,0.0,-245.2120390093025,686.1627393760241,0.0,-245.63847623053965,633.2796765667957,0.0,-245.43634600956935,620.40831245898,0.0,-246.59624706644928,606.9189991980833,0.0,-247.64824907170293,685.1899953384166,0.0,-261.39669236554624,575.7926256908494,0.0,-263.4813478814551,675.9465028549718,0.0,-300.989701331654,634.5405336673228,0.0,-306.30985367291646,733.8959888380083,0.0,-423.48073110648033,487.10895340502384,0.0,-412.6038225945192,764.9783480961906,0.0,-572.8784316651426,467.64247917832915,0.0,-639.7192698992294,752.3236706300346,0.0,-796.4115476783048,490.4295524276569,0.0,-802.730584499674,765.9663111997697,0.0,-844.2591822167249,486.37137301095254,0.0,-852.5006897483261,753.4323055423815,0.0,-838.3577513793556,494.44136149610165,0.0,-846.9610769020039,741.9823801176065,0.0,-820.8837985189302,500.98234164567504,0.0,-827.395855795937,682.0126246578142,0.0,-756.9478081302537,524.8131762852013,0.0,-759.8489555443712,676.6311279649234,0.0,-1056.1404398378543,535.5992252938421,0.0,-1040.1518762599294,678.4188593242284,0.0,-1302.8341443581435,533.5107964391885,0.0,-1304.25164520438,683.6692827427423,0.0,-1343.9643883107744,530.7832751647594,0.0,-1347.6706134797937,647.867630032328,0.0,-1359.4161446454862,560.7454436814663,0.0,-1358.9160753087144
652.7640131883353,0.0,-274.12020479457397,662.904475772392,0.0,-246.5728739726217,673.7935884575419,0.0,-247.47908194849222,682.9034234036116,0.0,-248.46473473924883,627.29206636085,0.0,-246.54798225150444,614.0118533158072,0.0,-247.67620107468787,600.6342183173398,0.0,-248.882512038294,682.933116530426,0.0,-263.80794767388323,570.016022137581,0.0,-265.59868785369724,669.7026882048096,0.0,-303.60250700193086,625.687391847359,0.0,-308.21446961259625,732.3151182334308,0.0,-424.27016022773046,483.356795299462,0.0,-418.10955325734454,758.4509793906561,0.0,-619.3229831943441,465.3123156617069,0.0,-644.8761712377152,753.1033566822899,0.0,-796.3695673048041,488.7644321569382,0.0,-810.6923416497068,766.7300195095179,0.0,-842.2403344070887,484.97099221908013,0.0,-860.1709456211996,754.3141894234913,0.0,-834.4957608393976,493.27376320478754,0.0,-854.3530006159455,743.026133691084,0.0,-817.6989254916751,499.49244538365593,0.0,-834.5113371163993,680.5026581481102,0.0,-756.5719348465934,523.6231651452208,0.0,-759.2015225284297,670.8237635172746,0.0,-1060.6647067958238,523.6915528741863,0.0,-1040.1625190642173,670.2496532393482,0.0,-1322.886368853599,526.048246861846,0.0,-1321.0667144699016,676.3739149226459,0.0,-1365.3845247460044,526.514553795346,0.0,-1366.3511129035755,634.5857631120113,0.0,-1384.8717251199923,546.162409527679,0.0,-1381.2176757904995
642.3397779540659,0.0,-276.90138421640995,654.4170194259102,0.0,-248.9281335903164,665.7683586718637,0.0,-250.0410986158144,675.6137477699219,0.0,-251.3006241380353,618.2828051209291,0.0,-248.2514938976006,605.6472323183832,0.0,-249.25821198023723,592.6266365158435,0.0,-250.40090221928256,677.5707820927752,0.0,-266.33833384716746,562.7661670105342,0.0,-267.18279739029407,659.5326340198777,0.0,-305.78754699342466,615.077525987553,0.0,-309.44047872296943,728.2990387516296,0.0,-425.08994306792215,479.7844129628495,0.0,-421.91618289443056,754.3056871597514,0.0,-627.9385233073224,463.53822015415005,0.0,-644.2574889431492,747.6456390076332,0.0,-786.6574453725705,498.1320534902323,0.0,-781.7148016641692,758.597543203011,0.0,-829.8610046567919,497.8155504105317,0.0,-824.1223296933393,746.164550346361,0.0,-819.2809120752041,506.61330449881865,0.0,-811.8721854051325,736.2224322310097,0.0,-803.5560568099436,511.31100850893245,0.0,-794.5698940237376,676.5352599803574,0.0,-755.9754204933091,521.451104030079,0.0,-756.650179420528,667.9747981043331,0.0,-1026.1254883503084,508.1487613669608,0.0,-980.052891988448,660.44705439717,0.0,-1280.7769646577165,519.3068007463387,0.0,-1280.1710067339436,665.8973657036979,0.0,-1322.9449577590858,522.2652595125854,0.0,-1329.208149645758,622.1840896738911,0.0,-1339.25029689829,537.0302847781631,0.0,-1341.6821092295709
629.5391234281599,0.0,-278.1900958896707,642.8468630822374,0.0,-250.94326581232144,654.4299522792148,0.0,-252.02192772807476,664.8367945209635,0.0,-253.30560834233214,606.8260603054364,0.0,-249.98001616422485,595.2226817072867,0.0,-250.85200330168476,582.6883516999186,0.0,-251.81752966430238,668.2861477995762,0.0,-268.31282837981394,554.3009103497494,0.0,-268.2810385817993,647.0568635258938,0.0,-306.9789522630955,603.5134330442074,0.0,-309.7188502250862,721.1788662426908,0.0,-425.58350571575386,476.1663230819103,0.0,-423.3800969079511,752.7381484398862,0.0,-601.7010634142216,460.9712658559943,0.0,-637.8215389596164,737.3374853940103,0.0,-770.9487934498563,514.2794220180474,0.0,-727.4353310065352,744.1686152551912,0.0,-811.8647193156362,520.1713694752714,0.0,-759.0989427615431,731.5986114955788,0.0,-798.3504456393774,529.7174497239964,0.0,-737.3455831942588,723.5651852301673,0.0,-783.6617182236024,531.6732855443928,0.0,-724.2662443092121,669.6766424243218,0.0,-755.1201253771663,517.0752123249266,0.0,-752.5766836201414,665.6965049420837,0.0,-955.0281244055681,490.3211870271545,0.0,-869.2217395792842,647.9756729952418,0.0,-1193.7948191778207,511.31544973699624,0.0,-1195.6015478842717,651.4379707349805,0.0,-1234.8354319972516,515.4028469588136,0.0,-1249.4868899560204,609.8060985498458,0.0,-1243.5780679098243,531.4770915074199,0.0,-1255.3150334499596
616.3986544924809,0.0,-278.24274669346494,630.1801971253582,0.0,-251.43001385261985,642.3968774193152,0.0,-252.31098744459737,652.958522978071,0.0,-253.58327571476758,594.3204773241343,0.0,-250.762003393717,582.9713541358547,0.0,-251.62739592920005,570.8689704029894,0.0,-252.5630513585741,656.5442564394165,0.0,-268.9260800422918,545.2489843963693,0.0,-269.29650002948824,635.4101354942799,0.0,-306.83526831032816,591.602228811424,0.0,-309.284464582149,712.0531600151642,0.0,-425.05600844224307,471.55872023673277,0.0,-423.3059000835685,751.3996085927724,0.0,-572.2910672359291,454.63633713084187,0.0,-631.8246884158945,729.657458302969,0.0,-762.5057373356209,524.4874980250534,0.0,-693.9730059567441,734.9371775676269,0.0,-803.4404103175497,537.4454003757642,0.0,-720.582560253541,722.1159398396122,0.0,-789.0282623758189,548.0235270929788,0.0,-694.7204140496523,714.7841156501509,0.0,-774.3183975513426,546.1129660504841,0.0,-683.678576069055,661.5444447182921,0.0,-753.92851739647,510.12042272956796,0.0,-749.0837969965424,658.8935666271575,0.0,-901.5402920268675,477.182136786207,0.0,-794.6873796206509,636.1002942664819,0.0,-1150.4852585451508,500.94561852939444,0.0,-1149.0748347889696,638.2191897393196,0.0,-1192.3234594387873,504.6051781099835,0.0,-1206.0947299903792,598.9794365955751,0.0,-1198.1693518991601,524.0573195581668,0.0,-1207.804245011012
601.4813527771892,0.0,-277.7280306799754,615.8356482438205,0.0,-250.66814387885623,629.0033481805746,0.0,-251.32345715617592,639.6603487348551,0.0,-252.6225651588486,579.9501360277018,0.0,-250.66467697231343,568.2247195962422,0.0,-251.6535192389581,556.577938973986,0.0,-252.76648929587935,644.2944115380877,0.0,-268.4228413850736,535.1865156413153,0.0,-270.3961471350386,623.1374449413848,0.0,-305.82151338383494,577.566433044827,0.0,-308.7041207336381,702.3638335935069,0.0,-423.2982625583175,464.727775530927,0.0,-422.84665090795966,747.0307749292742,0.0,-559.5096620041745,442.67006556507675,0.0,-629.3530759596568,726.9934566904652,0.0,-764.2006980708511,523.5546914366664,0.0,-701.6763475103543,734.308738215739,0.0,-806.9523214563437,543.5834075857067,0.0,-732.2679820674012,721.228623532022,0.0,-794.0649347833934,555.6009873062533,0.0,-710.2182305441195,713.0828491276421,0.0,-778.3147581372001,548.8829685951921,0.0,-697.4433415237123,653.305670818469,0.0,-752.4078826211238,501.6127219525848,0.0,-747.3121458981244,645.791509875574,0.0,-911.067031844116,472.90782370683974,0.0,-818.790350073981,629.7370725627133,0.0,-1194.2434862767957,490.44956624157226,0.0,-1183.802812801887,632.9175190496061,0.0,-1239.0518333868945,492.8735632780437,0.0,-1240.6505218944937,592.7451987997479,0.0,-1248.3323736499483,513.4159155689125,0.0,-1242.9480325751238
583.0069216406723,0.0,-277.4115305572825,598.684777467326,0.0,-250.1988072239124,612.2219257511763,0.0,-250.7448608748611,623.3528326184412,0.0,-252.04312596203147,563.1396026642722,0.0,-250.6528672018344,551.3172156865021,0.0,-251.76879337911592,540.2928436410514,0.0,-253.10611929538493,632.589049708999,0.0,-267.9584859352372,523.9816915379968,0.0,-271.39051527810244,606.8664750263426,0.0,-304.99872671621847,560.4957001785934,0.0,-308.49022136370354,693.0668272247594,0.0,-421.314041461675,455.5897574248951,0.0,-421.6466736169391,738.046952461122,0.0,-557.9418006163017,426.6563079543001,0.0,-621.2281500377275,720.9757891265268,0.0,-760.149686653382,512.3946201265292,0.0,-721.7359769256575,729.4914196127913,0.0,-802.8301258754891,536.7717386007522,0.0,-759.0985986683351,716.5792772853135,0.0,-790.9490343892055,550.3438156819606,0.0,-742.5557388986109,708.0749758360786,0.0,-774.9824363150171,540.3529505872169,0.0,-726.9151920531921,644.0619648315342,0.0,-751.0014274930297,492.5156353214501,0.0,-746.0689744714814,629.4067826755819,0.0,-955.0783410499439,471.2862764646571,0.0,-886.5160926055927,626.6378882603769,0.0,-1252.2074337852505,481.20434518125455,0.0,-1233.5597996486838,632.8328636194881,0.0,-1298.544640303766,482.8835897431933,0.0,-1288.019023171079,588.0148931746394,0.0,-1309.1900368037186,501.31768607824506,0.0,-1291.1392325432523
563.3537464508936,0.0,-277.55794802963544,580.6066116871324,0.0,-250.8113790907799,593.5075895126972,0.0,-251.42590620894046,605.3315885495456,0.0,-252.6939023387076,546.2501266731376,0.0,-251.21591070833807,534.8727246446958,0.0,-252.38741788835867,524.5947987267687,0.0,-253.8644062649808,621.5803085227099,0.0,-268.25617640971706,513.119770687728,0.0,-272.072873556941,587.8980622293258,0.0,-304.89730476623464,543.176792669701,0.0,-308.606186916425,684.7934380840692,0.0,-420.4638349329944,446.1089611953156,0.0,-417.95030431249427,726.1931992707723,0.0,-555.7456922501633,409.881229906266,0.0,-595.7388079421551,704.6397876846272,0.0,-738.5341341280654,484.25125163751784,0.0,-721.0649611426115,710.0197915293137,0.0,-777.3069596246008,504.465784915653,0.0,-761.4227953303985,697.9007519259281,0.0,-762.7775682583318,519.0822933150089,0.0,-745.930134065528,690.8969166289212,0.0,-748.703947425094,511.40276860029945,0.0,-729.400035529352,632.9553452625053,0.0,-750.0725571189723,482.50268778541914,0.0,-743.5999920458316,614.7510025284328,0.0,-973.1457740252634,463.943155112841,0.0,-907.2999341736291,618.4712183322523,0.0,-1242.2809400352287,471.0502548203282,0.0,-1220.122832189002,626.9189246722174,0.0,-1286.5439420071284,472.84043126905266,0.0,-1271.4823989280835,577.8768287101002,0.0,-1291.647698840145,487.95688191289673,0.0,-1273.1675463872107
547.0243896108415,0.0,-277.68372085362404,565.1860707478102,0.0,-251.71945990555963,577.1050679529686,0.0,-252.48919862297922,589.3090238487363,0.0,-253.76942623627832,532.5392057745405,0.0,-251.8882668184261,521.818559648006,0.0,-253.08018827041835,512.3015865328742,0.0,-254.61103674137598,611.176867348131,0.0,-268.90510546451446,504.4153921982099,0.0,-272.42112870412734,571.5037157883011,0.0,-304.96374921982095,529.4130096887136,0.0,-308.4382246273056,677.5426297813292,0.0,-420.624071526743,438.9467985858561,0.0,-411.3662684663099,715.2475349496692,0.0,-550.3562835817638,393.07373341935823,0.0,-558.3730555597817,686.5087614792682,0.0,-714.3968289163757,429.02618522987683,0.0,-704.0225108421843,688.1915187832698,0.0,-749.0369920328852,434.4438272363856,0.0,-743.9252783376869,676.8591844307448,0.0,-729.5517922706101,449.43770710118736,0.0,-726.4984685827654,671.5780181941767,0.0,-717.8644797216837,450.2332431755492,0.0,-711.0219454836085,621.5817530936733,0.0,-749.2201165010587,471.3250417563913,0.0,-740.1197796006628,605.4300388553133,0.0,-963.8509324290361,453.5458815601651,0.0,-892.9011103709015,602.8218314047908,0.0,-1198.572710149794,458.85565655155324,0.0,-1175.409876201075,610.3094280212351,0.0,-1240.3329276595484,460.32365651140805,0.0,-1223.1352795559055,563.3863023369958,0.0,-1239.4300786964939,474.09676437911605,0.0,-1224.9582709458082
535.8227502486047,0.0,-277.2811899229501,554.0698510975586,0.0,-251.91583244727158,565.3605455601112,0.0,-252.78341155563942,577.3750674389256,0.0,-254.12795190181438,523.1076506875465,0.0,-252.1014855019303,513.014363421798,0.0,-253.32682863818022,504.26440610589884,0.0,-254.85380989231908,601.5648657767989,0.0,-269.14924399635845,498.3414071729833,0.0,-272.47315959518454,560.5099122490371,0.0,-304.45926105668144,520.2402385643437,0.0,-307.5327086214896,670.461280303402,0.0,-420.00358514373374,435.2203721752994,0.0,-404.4555705167323,708.0621629130269,0.0,-545.7113238377347,374.07049324140644,0.0,-529.9110756462134,681.8297240230875,0.0,-710.7676306027608,356.9190909787536,0.0,-693.791607367456,685.0651503821159,0.0,-745.309789208124,344.33866564237405,0.0,-733.2520835669319,673.8056993438762,0.0,-723.618171356321,359.4448845295928,0.0,-716.6526573009335,668.0919258831029,0.0,-712.3408293895008,369.81476001913364,0.0,-702.2177453485854,612.812774255598,0.0,-747.9895041996036,460.96012628505025,0.0,-737.610013101792,601.3357522743019,0.0,-973.7591800084072,449.42298457529944,0.0,-918.4330622147422,587.2175575322252,0.0,-1207.8118673528243,447.74761968184333,0.0,-1183.9120091877512,591.24529612574,0.0,-1250.4781143850378,447.26455508414574,0.0,-1228.0779806146577,553.1046353672999,0.0,-1250.3126390097373,463.9292466299934,0.0,-1234.5371773216687
