nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
612.6559592015623,0.0,-283.329701565849,611.4541777752327,0.0,-257.98025665789555,615.0507797390829,0.0,-258.16803018316654,618.7264110261665,0.0,-258.1058118632491,593.5514873020292,0.0,-256.82741658326665,585.2122566244439,0.0,-256.4435522360594,574.1527715786196,0.0,-257.18665772633346,600.9674592931573,0.0,-272.4945159396429,540.8268564458002,0.0,-272.94134310003034,613.4893040780541,0.0,-310.5946580035816,593.280328612065,0.0,-310.4055253663666,619.1559411301706,0.0,-433.6169251246041,432.0267149354691,0.0,-383.217192922571,677.7248032420852,0.0,-562.2066594811179,465.87986473306063,0.0,-542.9485225511447,718.948583292002,0.0,-739.8293084073221,582.9351631486403,0.0,-723.6176467119615,742.6998690411485,0.0,-778.43776522331,600.8497856397444,0.0,-773.0780999539536,735.5374571799744,0.0,-769.6051425445252,611.8839524314421,0.0,-754.6420107551929,721.6751013498726,0.0,-757.6433640938681,604.9863921706964,0.0,-736.7043894761475,575.0835012465767,0.0,-724.896356397663,434.45545800829854,0.0,-726.298109573258,586.5424201804553,0.0,-1008.19898125025,458.1014838230589,0.0,-991.4876616890297,564.7099227601768,0.0,-1236.4789081735207,445.56148915705484,0.0,-1232.474762927419,561.844703873053,0.0,-1276.342596403973,430.26182860923507,0.0,-1274.4571778459208,553.7547895490756,0.0,-1286.126487359196,499.6073854287803,0.0,-1280.100208152117
613.7429915734116,0.0,-283.40403800115706,611.9728058428223,0.0,-258.22676662743135,615.8164726368841,0.0,-258.49040116679885,619.6775309251549,0.0,-258.6573129557753,595.402875494398,0.0,-256.852230893665,586.8336271368723,0.0,-256.4455764093968,576.3678349696017,0.0,-257.09599907586056,601.9085880638039,0.0,-272.8047145833913,542.0548859889302,0.0,-272.1393644957013,613.6605427676776,0.0,-310.60375674404554,593.7506443478527,0.0,-310.4153141108961,621.8834349836395,0.0,-433.5530442918081,431.53369769045156,0.0,-383.1019459750592,679.0951819808995,0.0,-564.2569408645832,464.1865257164523,0.0,-544.3096972729866,708.7323207036004,0.0,-747.0923004886578,584.225699951894,0.0,-724.1665995226516,730.414511243953,0.0,-787.0641490366204,602.2990903509932,0.0,-773.169954567543,722.2802363211182,0.0,-779.3182751854125,613.0241005866865,0.0,-754.3650641295345,709.6083257433393,0.0,-765.9857199955455,606.2057635890925,0.0,-736.5552048940874,578.5453822088476,0.0,-727.2128411480746,435.8508532715993,0.0,-728.7327959876036,593.7400941603773,0.0,-1019.50210381071,459.59160832710455,0.0,-1002.6109776958441,570.0778356903063,0.0,-1251.3795131317258,445.4487835504763,0.0,-1246.5998492312801,566.0908470278844,0.0,-1291.1466540160918,430.2267376494235,0.0,-1286.7536446647778,563.7428613307814,0.0,-1303.0680593419595,498.4372439121947,0.0,-1301.0518584793076
614.4946982163825,0.0,-283.41146385484006,612.3770634751446,0.0,-258.38918309549786,616.4460600737943,0.0,-258.70497585733847,620.5127428782573,0.0,-259.02124497153494,596.679662639812,0.0,-256.8267859823501,587.9186425408911,0.0,-256.4022968003384,577.8359912345561,0.0,-256.952598235757,603.0225611897561,0.0,-273.0161337569312,542.8626877684435,0.0,-271.4141564388392,613.8982303692248,0.0,-310.6458706004882,594.0472602950285,0.0,-310.400729332606,624.9241965743531,0.0,-433.6891586477898,431.2573482163009,0.0,-383.042555979041,680.4828342094639,0.0,-565.7212755028643,463.49191617839205,0.0,-545.5728536766256,700.4844562656555,0.0,-754.2960096908816,586.874012432738,0.0,-724.0532280213432,720.7796695838902,0.0,-796.4820833445182,606.027091495585,0.0,-772.2328445065407,710.6019996351937,0.0,-789.7390100985862,616.6355638668102,0.0,-752.3937358810641,698.6773205010744,0.0,-774.9243908604352,609.3644712392039,0.0,-734.6667824376597,582.413867084687,0.0,-729.602183219384,437.5052911530568,0.0,-731.3238322660569,599.2752901989476,0.0,-1027.7311475784684,461.1477664046019,0.0,-1010.9435592903717,575.4961208968552,0.0,-1262.1915964726873,446.27528560852465,0.0,-1257.4063926594042,571.0935438093995,0.0,-1301.6900678826535,431.31670235133447,0.0,-1296.6004847227443,571.7505301442094,0.0,-1316.4801960179873,498.4771186814699,0.0,-1316.298083348635
614.7804851335907,0.0,-283.3878831995902,612.6360744073144,0.0,-258.5164258225407,616.8976933259991,0.0,-258.90206574414805,621.2014212225521,0.0,-259.3334812223391,597.2617049935211,0.0,-256.792281397813,588.3313231341277,0.0,-256.3446241689557,578.4309096697185,0.0,-256.79976375494186,604.3851870030235,0.0,-273.2906385204693,543.1310970113028,0.0,-270.9048554278908,614.17111287611,0.0,-310.8177614373704,594.0755138611955,0.0,-310.4021703525951,628.8214703633664,0.0,-434.4913672817123,431.1787251114324,0.0,-383.10222834792904,682.3321892386618,0.0,-566.5654660377867,463.56663142121573,0.0,-546.3269593708926,694.9724829132427,0.0,-761.6590722587802,589.9185624798113,0.0,-723.4803351898604,714.2924354398277,0.0,-806.5451580263538,610.8611691222463,0.0,-770.7101968139083,702.0637194324318,0.0,-800.4815120639038,621.6931358685606,0.0,-749.3025041274415,690.4578081867626,0.0,-784.3123378004452,613.535619159554,0.0,-731.6035324596995,586.6748728182419,0.0,-732.5053251636322,439.47587758995826,0.0,-734.2666659570841,602.5563028059904,0.0,-1032.993576932796,462.84629260490834,0.0,-1016.4792969713726,580.1472603634526,0.0,-1269.8596907325095,447.9110402163358,0.0,-1265.2274463087342,575.9539815960566,0.0,-1309.173446799019,433.31745458223054,0.0,-1304.5645232571014,576.7354953378047,0.0,-1327.376553463354,499.65230677669865,0.0,-1325.964465068947
614.7870146891962,0.0,-283.4664201196307,612.8124557090721,0.0,-258.704768672701,617.2368631281518,0.0,-259.2186835839979,621.7872368587043,0.0,-259.8062208592438,597.5101473418287,0.0,-256.8368203487205,588.4064098271514,0.0,-256.345598903659,578.6206439041991,0.0,-256.7254435755792,605.7092334433356,0.0,-273.7758163092781,543.0447670932215,0.0,-270.69195182832925,614.4416889182783,0.0,-311.15729677278114,593.9922334087336,0.0,-310.48164911711297,633.2654675291919,0.0,-436.0160720207457,431.1276155594163,0.0,-383.25976767576503,685.1038413464181,0.0,-567.1103631829485,463.4815995050662,0.0,-546.350266153107,692.0781549957022,0.0,-768.0042842598303,591.7705934244259,0.0,-723.140596744647,710.4333708577079,0.0,-814.6982024272179,614.233640238001,0.0,-769.8401257942605,698.0602897375865,0.0,-808.8556679749574,625.5556503555455,0.0,-747.1393163965641,686.5750168553764,0.0,-791.9603158169359,616.5973261752986,0.0,-729.4154911346404,591.0658517428114,0.0,-735.8087934323173,441.77908058542783,0.0,-737.3083545943571,604.986998232705,0.0,-1037.3081792539394,464.90455788300966,0.0,-1020.90995770928,583.8087983177744,0.0,-1276.9343568894076,449.760631386171,0.0,-1272.0734112169916,579.810654905162,0.0,-1316.3350772541883,435.3839826481038,0.0,-1312.041955188125,579.88897919346,0.0,-1337.542612037015,501.2750944430833,0.0,-1333.7460117085232
614.7805234606029,0.0,-283.7388801312069,612.9556083264227,0.0,-258.9361968003873,617.512102009068,0.0,-259.5961088974869,622.270324473258,0.0,-260.3559363960709,597.7546798517444,0.0,-256.98447913881324,588.4931225098943,0.0,-256.44032129226844,578.8025862501524,0.0,-256.7619364506055,606.5411809322352,0.0,-274.31341887831934,542.8567636310738,0.0,-270.6941725088118,614.7296822360597,0.0,-311.56306527755874,594.0398556180832,0.0,-310.65085212093527,636.7875390068771,0.0,-437.3988948688889,431.0371563037834,0.0,-383.3764855241224,688.4851600332239,0.0,-567.5030622013476,462.90699964146495,0.0,-546.0095340943309,691.9491185345335,0.0,-770.8219916022739,592.4744443798303,0.0,-723.2313518807283,709.8747547626791,0.0,-817.5820563955082,615.5609843340576,0.0,-769.9095473156946,699.2153049694851,0.0,-811.733101533896,627.3287804959252,0.0,-746.7711578820926,687.6266761669079,0.0,-794.9807748306127,617.9972033901555,0.0,-728.9880553146651,595.1063594537695,0.0,-738.3385725315435,444.28591258554195,0.0,-739.6640948312883,608.4965674327415,0.0,-1041.460033913442,467.3805673316338,0.0,-1025.00003932537,587.4727700597298,0.0,-1283.0083695225298,451.72961141995586,0.0,-1278.063705406446,583.3325019002117,0.0,-1322.5639281652957,437.3016627100798,0.0,-1318.214694939104,583.363070589038,0.0,-1345.3859004991432,503.1597879626632,0.0,-1341.2685732780865
614.7620544423348,0.0,-284.14157836528744,613.0363744871023,0.0,-259.1301011842303,617.6785340335031,0.0,-259.8886956385634,622.5715621141097,0.0,-260.7842188952523,597.8807146404806,0.0,-257.18516176276347,588.5030525757012,0.0,-256.612252310193,578.8594532807497,0.0,-256.8821512874407,606.9053944086695,0.0,-274.73329637765613,542.7219998699588,0.0,-270.76187479168954,615.015955094766,0.0,-311.9382067205521,594.1351619260201,0.0,-310.86312643420376,638.2549688268076,0.0,-437.7365597555747,431.01770777111005,0.0,-383.35788979471664,691.3020735939419,0.0,-567.6963054030253,462.345871927069,0.0,-545.818274662734,694.923886518319,0.0,-769.5502691158736,592.5507056574182,0.0,-723.3732831260123,713.7214288375849,0.0,-815.3078903625042,615.3039275585187,0.0,-770.1074158642081,704.5770273955817,0.0,-809.5617784338073,627.1141588887617,0.0,-747.1956028044543,692.4675364653126,0.0,-793.4659379707365,617.9209501311683,0.0,-729.3843656938311,597.9584097006606,0.0,-739.179738257031,446.3536663969396,0.0,-740.8243041521437,612.7652742218877,0.0,-1044.5589286524526,469.6685628432754,0.0,-1028.1543388808677,591.2502819141683,0.0,-1286.7812013366465,453.7716519493528,0.0,-1282.1048618874972,586.8893269171275,0.0,-1326.4935257119469,439.1196870126675,0.0,-1321.6764831290793,586.9446214954681,0.0,-1349.1746671181195,505.09682595382657,0.0,-1347.4238357220956
614.5870285592443,0.0,-284.53586945220513,613.0540485195351,0.0,-259.33183003340076,617.739079713392,0.0,-260.1594404067557,622.6839368587001,0.0,-261.19409153554665,597.6592157876108,0.0,-257.39596586518667,588.1704171057743,0.0,-256.8168599351733,578.5554245488725,0.0,-257.0419797864825,607.2972050509424,0.0,-275.2137635677033,542.6796223565013,0.0,-270.81611774760876,615.2245278927323,0.0,-312.30295054801707,593.984151123776,0.0,-311.03581005713033,637.8438230371919,0.0,-437.2429885852448,431.18261379568963,0.0,-383.31812025255306,692.3836381097167,0.0,-567.7605535684125,462.29415730425455,0.0,-545.9155013288242,699.8808671604421,0.0,-766.8941331428263,591.192767251543,0.0,-723.4133602661933,720.4996767089892,0.0,-811.9074060556211,612.6384951741984,0.0,-769.9964959453041,711.3006949048448,0.0,-806.3850868507752,623.8641237940546,0.0,-747.5075600161616,698.3771187819631,0.0,-790.8360630833521,615.3963728189804,0.0,-729.7501621544195,599.0648414678907,0.0,-738.9056568807894,447.26000320985696,0.0,-741.1192253854421,615.6088925537441,0.0,-1045.8672927655577,470.95721771436916,0.0,-1029.7751850992315,593.6213705471135,0.0,-1289.050501597943,455.2113471433911,0.0,-1284.5205788433973,589.217651675579,0.0,-1329.1827553085916,440.33589205689935,0.0,-1323.354385105725,588.3252971283574,0.0,-1350.5457120839944,506.1281642817887,0.0,-1351.5181148304341
614.3119279768554,0.0,-284.8833867564728,613.0817688094974,0.0,-259.67100881803253,617.8257404149346,0.0,-260.60895145232087,622.754273375499,0.0,-261.85094925525044,597.2295393650022,0.0,-257.612773247326,587.5847342374677,0.0,-257.00054938484163,578.0408388233533,0.0,-257.2076300024795,607.9116697951687,0.0,-275.9801704638514,542.6464513175312,0.0,-270.8908316158571,615.334705153833,0.0,-312.6920636005573,593.6039017403954,0.0,-311.1005882202276,636.4585625746461,0.0,-436.916737409776,431.47031954895635,0.0,-383.46950322114907,691.610538200372,0.0,-567.8227538044472,462.5306186342541,0.0,-546.160379682993,703.9678908000649,0.0,-765.5043896060293,587.4934814204307,0.0,-723.6324843995036,726.0896888017111,0.0,-810.504470883873,606.8151999863559,0.0,-769.9959343928547,715.9582464075843,0.0,-805.0873086243868,616.9272809422633,0.0,-748.0395134199243,702.4124540672588,0.0,-789.6985474520712,609.6781084751517,0.0,-730.3758860360406,598.909998827562,0.0,-738.7690954595373,447.14925397520693,0.0,-741.2739570260743,616.0373116793236,0.0,-1045.7433333687832,471.2397406934321,0.0,-1030.164591448902,593.7860181999221,0.0,-1290.8314783547653,455.48450200346906,0.0,-1286.6314717005318,589.4090801986149,0.0,-1331.5995434438287,440.5091854473442,0.0,-1325.2272876348936,587.0172397197315,0.0,-1351.679124937937,505.58828427455575,0.0,-1354.273750220235
614.0706524970998,0.0,-285.2774549459306,613.0710403231332,0.0,-260.1223408389737,617.9321547998227,0.0,-261.20372652351585,622.8592824987144,0.0,-262.6775933413837,596.8253239750668,0.0,-257.86123853807396,587.0527484074909,0.0,-257.18100026968375,577.5605627236027,0.0,-257.42148409467114,608.33781784587,0.0,-276.82941096757145,542.4661420115973,0.0,-271.0831031463935,615.334095484529,0.0,-313.0894059504185,593.2549736915681,0.0,-311.1108773070872,635.05724247955,0.0,-437.22551397444136,431.69601289058465,0.0,-383.79082821590043,690.0957075825763,0.0,-567.8358809884207,462.2982129384829,0.0,-546.4064414732716,705.5357308254795,0.0,-764.9154891888727,582.4002669665258,0.0,-723.9861135506276,728.1948684984752,0.0,-810.0118367341719,599.610846637089,0.0,-770.1394031012306,717.5543995448003,0.0,-804.5311569553022,608.5261853255372,0.0,-748.898480348389,703.8446824603759,0.0,-789.1794483279916,602.4703392952827,0.0,-731.3241926451776,598.4087961329091,0.0,-739.1290974850516,446.79727601405847,0.0,-741.6085651569723,615.0475861255246,0.0,-1044.9788316976942,471.072582170342,0.0,-1030.0702157826834,592.7002771258151,0.0,-1291.3595730214188,454.85588903700875,0.0,-1288.484275470746,588.2887527692039,0.0,-1332.4692683205224,439.9039284192536,0.0,-1327.2625369748064,584.8844842580971,0.0,-1352.105137143881,504.04849927842645,0.0,-1356.0915128059612
