left_hand_wrist_x,left_hand_wrist_y,left_hand_wrist_z,left_hand_thumb_cmc_x,left_hand_thumb_cmc_y,left_hand_thumb_cmc_z,left_hand_thumb_mcp_x,left_hand_thumb_mcp_y,left_hand_thumb_mcp_z,left_hand_thumb_ip_x,left_hand_thumb_ip_y,left_hand_thumb_ip_z,left_hand_thumb_tip_x,left_hand_thumb_tip_y,left_hand_thumb_tip_z,left_hand_index_finger_mcp_x,left_hand_index_finger_mcp_y,left_hand_index_finger_mcp_z,left_hand_index_finger_pip_x,left_hand_index_finger_pip_y,left_hand_index_finger_pip_z,left_hand_index_finger_dip_x,left_hand_index_finger_dip_y,left_hand_index_finger_dip_z,left_hand_index_finger_tip_x,left_hand_index_finger_tip_y,left_hand_index_finger_tip_z,left_hand_middle_finger_mcp_x,left_hand_middle_finger_mcp_y,left_hand_middle_finger_mcp_z,left_hand_middle_finger_pip_x,left_hand_middle_finger_pip_y,left_hand_middle_finger_pip_z,left_hand_middle_finger_dip_x,left_hand_middle_finger_dip_y,left_hand_middle_finger_dip_z,left_hand_middle_finger_tip_x,left_hand_middle_finger_tip_y,left_hand_middle_finger_tip_z,left_hand_ring_finger_mcp_x,left_hand_ring_finger_mcp_y,left_hand_ring_finger_mcp_z,left_hand_ring_finger_pip_x,left_hand_ring_finger_pip_y,left_hand_ring_finger_pip_z,left_hand_ring_finger_dip_x,left_hand_ring_finger_dip_y,left_hand_ring_finger_dip_z,left_hand_ring_finger_tip_x,left_hand_ring_finger_tip_y,left_hand_ring_finger_tip_z,left_hand_pinky_mcp_x,left_hand_pinky_mcp_y,left_hand_pinky_mcp_z,left_hand_pinky_pip_x,left_hand_pinky_pip_y,left_hand_pinky_pip_z,left_hand_pinky_dip_x,left_hand_pinky_dip_y,left_hand_pinky_dip_z,left_hand_pinky_tip_x,left_hand_pinky_tip_y,left_hand_pinky_tip_z
783.7885737260328,0.0,-342.87612043843785,801.5332944141654,0.0,-325.65931598168095,825.6508907144073,0.0,-317.0747520530102,845.5187376447122,0.0,-315.2830842675552,859.7969134951852,0.0,-312.58073757447215,833.9411609850351,0.0,-323.1190226005858,857.6114286189108,0.0,-326.15819711559715,872.3845009279762,0.0,-330.67234149127665,883.900242716253,0.0,-335.15827779456583,831.564895070057,0.0,-336.4761949191684,856.4077187443659,0.0,-342.22724807677696,872.4342681350054,0.0,-347.2230221382467,885.2740954123848,0.0,-352.4395567959517,826.2716527228898,0.0,-349.762460211888,849.8330506415242,0.0,-355.49016459573375,864.7023173821638,0.0,-360.13548098910275,876.802970542165,0.0,-364.1054114884937,818.8250720792671,0.0,-362.65249959654426,836.3564500178535,0.0,-367.94020089774256,848.1268850502652,0.0,-370.50228392405126,858.721780539468,0.0,-372.36905999870777
776.2373223868082,0.0,-339.300373101345,793.3742430573907,0.0,-321.68540370686486,817.2203874079825,0.0,-312.4347380298147,837.2659107160007,0.0,-310.2202109867003,852.0536203493393,0.0,-306.58267470276735,824.756887560726,0.0,-318.09670672830777,849.0450385519052,0.0,-320.38362709965435,864.3572941807437,0.0,-324.74637129436996,876.0658201949395,0.0,-329.091529192439,822.7946275934468,0.0,-331.51422834216044,848.1354923045942,0.0,-336.6798372626164,864.4721354473684,0.0,-341.50596678432964,877.3332702688273,0.0,-346.4356600327826,818.2123457402266,0.0,-344.95330559910235,842.0740841264643,0.0,-350.03280137606305,857.0409427752761,0.0,-354.1896402336392,868.9869069698811,0.0,-357.67665552265385,811.7155472393255,0.0,-357.9708517391726,829.6850436386292,0.0,-362.68479871720245,841.3756658309709,0.0,-365.1500641213349,851.6209989501338,0.0,-367.03125660227346
767.6053837103639,0.0,-338.84518369046253,784.4540981867416,0.0,-321.6978288404953,808.2342101487216,0.0,-312.4381551924961,828.2436088699243,0.0,-310.094524104947,843.2429517011185,0.0,-306.0282273272258,815.3413965367535,0.0,-318.3497628409491,839.3308384601748,0.0,-319.66122073821896,854.4002289366566,0.0,-323.5086893957192,865.9470060554022,0.0,-327.45845280461674,813.684317695366,0.0,-331.63955287975296,838.7439958365654,0.0,-336.057371567597,854.7311331874828,0.0,-340.411971109626,867.3853293044803,0.0,-344.8402763022069,809.4368499960229,0.0,-344.74283215326636,832.8866755504915,0.0,-349.3876875707384,847.5997104665485,0.0,-353.130668703571,859.3864040711637,0.0,-356.19477950962784,803.2384172944261,0.0,-357.2854112435429,821.022424168696,0.0,-361.8194749228599,832.5654438746918,0.0,-364.4419900859138,842.545062121813,0.0,-366.3402852572891
758.0024186011259,0.0,-339.5679917106349,774.8875343210028,0.0,-323.32411538271236,798.5552552883821,0.0,-314.7605729975365,818.1859102760494,0.0,-312.6998962501445,832.9798846407781,0.0,-308.61305130230625,805.9777985274573,0.0,-320.9849933878425,829.318216827319,0.0,-322.0281239245419,843.5253579381988,0.0,-325.50229078856165,854.4837939002366,0.0,-329.1477627612783,804.2705540676355,0.0,-333.9771960641166,828.8096024081476,0.0,-338.30137914395686,844.1095759892996,0.0,-342.40044728101935,856.260136761349,0.0,-346.58289833165276,799.8232142153162,0.0,-346.64316781959155,822.7438019813446,0.0,-351.70447830751533,837.0573379521755,0.0,-355.49775411760453,848.5678391295214,0.0,-358.48557831892265,793.2907140429587,0.0,-358.60594173702634,810.6908776668253,0.0,-363.63414709291806,822.1210056008322,0.0,-366.44219494813825,831.9996170818723,0.0,-368.2699309677891
748.588532524464,0.0,-341.0649739537814,765.7506391815505,0.0,-325.3819398277866,789.066809274766,0.0,-317.47257407708827,808.0714776591225,0.0,-315.7162974338546,822.3808406511861,0.0,-311.91555498013855,797.0877965145718,0.0,-323.39174894704934,819.636971190305,0.0,-324.78760850895844,832.9045973976997,0.0,-328.295702458516,843.0686275351844,0.0,-331.9781829196739,795.0105227308719,0.0,-336.0456033988014,818.7820319722409,0.0,-340.6915570811122,833.2861874638037,0.0,-344.86836322965775,844.7074540743886,0.0,-349.10802878486726,790.1584202831269,0.0,-348.4197287825335,812.4218008796511,0.0,-354.12601355005535,826.08342711702,0.0,-358.1223142726817,836.9579665466586,0.0,-361.1300079496233,783.1676209532949,0.0,-360.0851245123229,800.0265627560221,0.0,-365.71311907493373,810.9993561076935,0.0,-368.50854553963467,820.4357948411637,0.0,-370.1103119093722
740.6519691858858,0.0,-345.2230080089212,758.1009274862785,0.0,-329.47743985710804,781.0523318684192,0.0,-321.55984546915516,799.4517466819447,0.0,-319.78566237678024,813.2295394786711,0.0,-316.12151501405185,789.1945003195787,0.0,-326.8377291077092,810.2749996020202,0.0,-328.2700795344055,823.0157901225949,0.0,-331.8896410339237,832.7637574368131,0.0,-335.7101209134167,786.7204724362359,0.0,-339.2159644843857,808.8366709451162,0.0,-343.6114663315675,822.4666604128083,0.0,-347.7974124726771,833.3764192430658,0.0,-352.02217039025123,781.5984601418033,0.0,-351.30924484072693,802.4345174935353,0.0,-356.68179532394606,815.1995802544772,0.0,-360.5589268420177,825.4160559348264,0.0,-363.45995909605637,774.2903696888397,0.0,-362.91694797792917,790.1030346654094,0.0,-368.2467590478469,800.1228405049316,0.0,-370.8068554439971,808.6965518377394,0.0,-372.1558364847488
734.0048047068178,0.0,-352.745291984499,751.4529240595518,0.0,-336.45351252955953,774.4336123657218,0.0,-328.1461837540956,792.7193541098391,0.0,-326.4213780216421,806.1901541391984,0.0,-322.5976543580088,781.6410453964305,0.0,-333.1713660594931,801.0905882949226,0.0,-334.11040212606645,813.990091637452,0.0,-337.7220908853552,824.1451768617583,0.0,-341.6052916890027,779.0068965400378,0.0,-345.44441267322014,799.2312377799865,0.0,-349.01163119273934,812.3295688917523,0.0,-353.0466266359662,823.3914232283793,0.0,-357.18812998260944,773.838573524033,0.0,-357.2994468775447,792.9988155959354,0.0,-361.39721957497375,805.2824349932554,0.0,-364.9907067767253,815.5316911326664,0.0,-367.9537915301475,766.423730406046,0.0,-368.97694863205845,781.0928464206064,0.0,-373.00652352700916,790.4171269299898,0.0,-375.2659052588449,798.5611366210244,0.0,-376.62464676938833
728.2106387550884,0.0,-359.9330429726888,745.0737876094285,0.0,-342.90718163911544,768.3183968461306,0.0,-334.3811627167017,787.0596552065133,0.0,-333.24172436685853,800.5906719432501,0.0,-329.56500442635996,774.3036193018767,0.0,-339.8203070296444,793.302276559338,0.0,-340.47293447413193,806.7488427407266,0.0,-344.1096957300255,817.700755808095,0.0,-348.09308318037904,771.8486395062233,0.0,-352.1464348235538,791.4352152259769,0.0,-355.23153547761933,804.6731226542029,0.0,-359.20373743939405,816.2591341858506,0.0,-363.48746104830457,766.8112230877947,0.0,-363.96681638065894,785.3408786572927,0.0,-367.0847551521571,797.8282362545494,0.0,-370.626173667826,808.6095254381037,0.0,-374.0084398443194,759.5627600663755,0.0,-375.72050109008137,773.8377448014523,0.0,-378.5594598075662,783.3114336628514,0.0,-380.6593777779035,791.8639231343967,0.0,-382.35429251422687
724.2076974792475,0.0,-361.13069473015287,739.7400729145714,0.0,-343.52042379724656,762.8135583505913,0.0,-334.8465298249611,781.9891939020678,0.0,-334.3601223760211,795.8002805632519,0.0,-331.4467381605461,769.1728711752216,0.0,-341.1164371468337,788.9094343879005,0.0,-341.9837542701663,802.5382024561239,0.0,-345.57435974032984,813.6848463555332,0.0,-349.5666226992427,767.263398671855,0.0,-353.42282855112217,787.4474820051962,0.0,-356.5394629220575,800.9506354332486,0.0,-360.3828814835904,812.5904171077977,0.0,-364.7867222660923,762.5321925941978,0.0,-365.23696089499555,781.4583279451346,0.0,-368.26255816401704,793.9801836221734,0.0,-371.7423015853898,804.684342046855,0.0,-375.3571221652072,755.6451874038944,0.0,-376.86169757077823,770.1615786933604,0.0,-379.53625741758157,779.98000672201,0.0,-381.64489724739013,788.8385944109114,0.0,-383.6346085037185
722.4578433138967,0.0,-354.3841026838322,736.3989522588159,0.0,-336.48006350195004,758.78265413549,0.0,-327.31542941229714,777.9618124236495,0.0,-326.6342109853283,791.9212035238926,0.0,-324.2488077571441,767.1978113960488,0.0,-334.2181481285512,787.6960573593475,0.0,-335.18757395164454,800.9626397185009,0.0,-338.3611060899983,811.5285179238311,0.0,-341.9649249086469,766.0722692546041,0.0,-346.2564742858401,786.9070903978895,0.0,-349.2098475305498,800.2352443238224,0.0,-352.56439756820936,811.299671284161,0.0,-356.61013356353925,761.8373437482611,0.0,-357.8607184519059,781.2614523523729,0.0,-361.0353898049834,793.2106636259214,0.0,-364.00609628859394,803.0789756187432,0.0,-367.19111686578697,755.3520228531172,0.0,-369.1837913162001,769.9863686429455,0.0,-372.3294679654698,779.5813549501374,0.0,-374.42904390302084,787.9392021220149,0.0,-376.3541299867375
